original_index,image_url,method,augmented_text,category_2,category_3,selling_price
16,https://rukminim1.flixcart.com/image/612/612/l432ikw0/screen-guard/edge-to-edge-tempered-glass/z/t/u/blkgls-moto-g82-5g-21-tespark-original-imagf22wweksdu92.jpeg?q=70,price_context,affordable Caseline Edge Edge Tempered Glass MOTOROLA under ₹229,Mobile Accessories,Screenguards,229.0
16,https://rukminim1.flixcart.com/image/612/612/l432ikw0/screen-guard/edge-to-edge-tempered-glass/z/t/u/blkgls-moto-g82-5g-21-tespark-original-imagf22wweksdu92.jpeg?q=70,highlights_fusion,Caseline Edge Edge Tempered Glass 6D Tempered Glass Mobile Edge To Edge Tempered Glass Removable,Mobile Accessories,Screenguards,229.0
16,https://rukminim1.flixcart.com/image/612/612/l432ikw0/screen-guard/edge-to-edge-tempered-glass/z/t/u/blkgls-moto-g82-5g-21-tespark-original-imagf22wweksdu92.jpeg?q=70,category_prefix,"Mobile Accessories > Screenguards: Caseline Edge To Edge Tempered Glass for MOTOROLA g82 5G, MOTOROLA g82, MOTO g82 5G, MOTO g82",Mobile Accessories,Screenguards,229.0
16,https://rukminim1.flixcart.com/image/612/612/l432ikw0/screen-guard/edge-to-edge-tempered-glass/z/t/u/blkgls-moto-g82-5g-21-tespark-original-imagf22wweksdu92.jpeg?q=70,keyword_drop,"Caseline Edge Edge Tempered Glass MOTOROLA g82 5G, MOTOROLA MOTO MOTO g82",Mobile Accessories,Screenguards,229.0
16,https://rukminim1.flixcart.com/image/612/612/l432ikw0/screen-guard/edge-to-edge-tempered-glass/z/t/u/blkgls-moto-g82-5g-21-tespark-original-imagf22wweksdu92.jpeg?q=70,title_clean,"Caseline Edge To Edge Tempered Glass for MOTOROLA g82 5G, MOTOROLA g82, MOTO g82 5G, MOTO g82",Mobile Accessories,Screenguards,229.0
17,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/tempered-glass/s/d/k/agl05202fkp-spigen-original-imaggbqebrxx9twa.jpeg?q=70,description_snippet,Spigen Tempered Glass Guard for Apple iPhone 14 Pro Max,Mobile Accessories,Screenguards,999.0
17,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/tempered-glass/s/d/k/agl05202fkp-spigen-original-imaggbqebrxx9twa.jpeg?q=70,price_context,mid-range Spigen Tempered Glass Guard Apple iPhone under ₹999,Mobile Accessories,Screenguards,999.0
17,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/tempered-glass/s/d/k/agl05202fkp-spigen-original-imaggbqebrxx9twa.jpeg?q=70,highlights_fusion,Spigen Tempered Glass Guard Apple Scratch Resistant Anti Fingerprint 11D Tempered Glass Mobile Tempered Glass,Mobile Accessories,Screenguards,999.0
17,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/tempered-glass/s/d/k/agl05202fkp-spigen-original-imaggbqebrxx9twa.jpeg?q=70,category_prefix,Mobile Accessories > Screenguards: Spigen Tempered Glass Guard for Apple iPhone 14 Pro Max,Mobile Accessories,Screenguards,999.0
17,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/tempered-glass/s/d/k/agl05202fkp-spigen-original-imaggbqebrxx9twa.jpeg?q=70,keyword_drop,Spigen Tempered Glass Apple 14 Pro,Mobile Accessories,Screenguards,999.0
18,https://rukminim1.flixcart.com/image/612/612/jqb8ccw0/shaver/g/3/j/trim-lint-remover-lint-remover-original-imafcb3kqhxtzw8f.jpeg?q=70,description_snippet,Trim Lint Remover Shaver For Women,Personal Care Appliances,Shavers ,449.0
18,https://rukminim1.flixcart.com/image/612/612/jqb8ccw0/shaver/g/3/j/trim-lint-remover-lint-remover-original-imafcb3kqhxtzw8f.jpeg?q=70,price_context,affordable Trim Lint Remover Shaver Women under ₹449,Personal Care Appliances,Shavers ,449.0
18,https://rukminim1.flixcart.com/image/612/612/jqb8ccw0/shaver/g/3/j/trim-lint-remover-lint-remover-original-imafcb3kqhxtzw8f.jpeg?q=70,highlights_fusion,Trim Lint Remover Shaver Women Corded,Personal Care Appliances,Shavers ,449.0
18,https://rukminim1.flixcart.com/image/612/612/jqb8ccw0/shaver/g/3/j/trim-lint-remover-lint-remover-original-imafcb3kqhxtzw8f.jpeg?q=70,category_prefix,Personal Care Appliances > Shavers: Trim Lint Remover Shaver For Women,Personal Care Appliances,Shavers ,449.0
18,https://rukminim1.flixcart.com/image/612/612/jqb8ccw0/shaver/g/3/j/trim-lint-remover-lint-remover-original-imafcb3kqhxtzw8f.jpeg?q=70,keyword_drop,Lint Remover Women,Personal Care Appliances,Shavers ,449.0
19,https://rukminim1.flixcart.com/image/612/612/klv7ekw0/trimmer/n/j/b/0-5-20-mm-stainless-steel-mg3721-77-cordless-philips-original-imagyw26bcxfbhxf.jpeg?q=70,description_snippet,"Try out a new look, any day of the week, with this durable all-in-one trimmer. 7 quality tools allow you to easily create the exact",Personal Care Appliances,Grooming Kits ,1560.0
19,https://rukminim1.flixcart.com/image/612/612/klv7ekw0/trimmer/n/j/b/0-5-20-mm-stainless-steel-mg3721-77-cordless-philips-original-imagyw26bcxfbhxf.jpeg?q=70,price_context,mid-range PHILIPS MG3721 Grooming Kit min Runtime under ₹1560,Personal Care Appliances,Grooming Kits ,1560.0
19,https://rukminim1.flixcart.com/image/612/612/klv7ekw0/trimmer/n/j/b/0-5-20-mm-stainless-steel-mg3721-77-cordless-philips-original-imagyw26bcxfbhxf.jpeg?q=70,highlights_fusion,PHILIPS MG3721 Grooming Kit min Stainless Steel Trimming Range: 0.5 - 20 mm 60 min battery run time 7 length settings Gender: Men & Women For Body Grooming Nose Ear & Eyebrow Hair Clipping Beard & Moustache,Personal Care Appliances,Grooming Kits ,1560.0
19,https://rukminim1.flixcart.com/image/612/612/klv7ekw0/trimmer/n/j/b/0-5-20-mm-stainless-steel-mg3721-77-cordless-philips-original-imagyw26bcxfbhxf.jpeg?q=70,category_prefix,Personal Care Appliances > Grooming Kits: PHILIPS MG3721/77 Grooming Kit 60 min Runtime 7 Length Settings,Personal Care Appliances,Grooming Kits ,1560.0
19,https://rukminim1.flixcart.com/image/612/612/klv7ekw0/trimmer/n/j/b/0-5-20-mm-stainless-steel-mg3721-77-cordless-philips-original-imagyw26bcxfbhxf.jpeg?q=70,keyword_drop,PHILIPS Grooming Kit 60 min Runtime 7 Length,Personal Care Appliances,Grooming Kits ,1560.0
19,https://rukminim1.flixcart.com/image/612/612/klv7ekw0/trimmer/n/j/b/0-5-20-mm-stainless-steel-mg3721-77-cordless-philips-original-imagyw26bcxfbhxf.jpeg?q=70,title_clean,PHILIPS MG3721/77 Grooming Kit 60 min Runtime 7 Length Settings,Personal Care Appliances,Grooming Kits ,1560.0
20,https://rukminim1.flixcart.com/image/612/612/xif0q/cases-covers/back-cover/8/9/4/silicon-1plus-nord-2t-5g-darkgreen-karwan-original-imaghrtzdggcrtja.jpeg?q=70,description_snippet,You can have both all round protection and convenience. It's protected from drops and scratches from all sides. Ultra durable due to the high density,Mobile Accessories,Mobile Cases,499.0
20,https://rukminim1.flixcart.com/image/612/612/xif0q/cases-covers/back-cover/8/9/4/silicon-1plus-nord-2t-5g-darkgreen-karwan-original-imaghrtzdggcrtja.jpeg?q=70,price_context,affordable KARWAN Back Cover OnePlus Nord under ₹499,Mobile Accessories,Mobile Cases,499.0
20,https://rukminim1.flixcart.com/image/612/612/xif0q/cases-covers/back-cover/8/9/4/silicon-1plus-nord-2t-5g-darkgreen-karwan-original-imaghrtzdggcrtja.jpeg?q=70,highlights_fusion,KARWAN Back Cover OnePlus Nord Mobile Material: Silicon Theme: No Theme Type: Back Cover,Mobile Accessories,Mobile Cases,499.0
20,https://rukminim1.flixcart.com/image/612/612/xif0q/cases-covers/back-cover/8/9/4/silicon-1plus-nord-2t-5g-darkgreen-karwan-original-imaghrtzdggcrtja.jpeg?q=70,category_prefix,Mobile Accessories > Mobile Cases: KARWAN Back Cover for OnePlus Nord 2T 5G,Mobile Accessories,Mobile Cases,499.0
20,https://rukminim1.flixcart.com/image/612/612/xif0q/cases-covers/back-cover/8/9/4/silicon-1plus-nord-2t-5g-darkgreen-karwan-original-imaghrtzdggcrtja.jpeg?q=70,keyword_drop,Cover OnePlus Nord,Mobile Accessories,Mobile Cases,499.0
20,https://rukminim1.flixcart.com/image/612/612/xif0q/cases-covers/back-cover/8/9/4/silicon-1plus-nord-2t-5g-darkgreen-karwan-original-imaghrtzdggcrtja.jpeg?q=70,title_clean,KARWAN Back Cover for OnePlus Nord 2T 5G,Mobile Accessories,Mobile Cases,499.0
21,https://rukminim1.flixcart.com/image/612/612/jv44mfk0/rack-shelf/5/7/2/3-in-1-multi-shelf-wb-7cr-original-imaeuk5rkfjpvhzc.jpeg?q=70,description_snippet,"Brand- 7CR (7CR brand aims to make peopleâ??s lives easy to easier.) Dimensions- (Inch-9.9X 6), (Cm-25.5X10.5) Colour- Swiss Butter nut Material - 100% High Density",Mobile Accessories,Mobile Holders,299.0
21,https://rukminim1.flixcart.com/image/612/612/jv44mfk0/rack-shelf/5/7/2/3-in-1-multi-shelf-wb-7cr-original-imaeuk5rkfjpvhzc.jpeg?q=70,price_context,affordable 7CR Multi 2002 Mobile Holder under ₹299,Mobile Accessories,Mobile Holders,299.0
21,https://rukminim1.flixcart.com/image/612/612/jv44mfk0/rack-shelf/5/7/2/3-in-1-multi-shelf-wb-7cr-original-imaeuk5rkfjpvhzc.jpeg?q=70,highlights_fusion,7CR Multi (WB) 2002 Mobile Holder,Mobile Accessories,Mobile Holders,299.0
21,https://rukminim1.flixcart.com/image/612/612/jv44mfk0/rack-shelf/5/7/2/3-in-1-multi-shelf-wb-7cr-original-imaeuk5rkfjpvhzc.jpeg?q=70,category_prefix,Mobile Accessories > Mobile Holders: 7CR Multi (WB) 2002 Mobile Holder,Mobile Accessories,Mobile Holders,299.0
22,https://rukminim1.flixcart.com/image/612/612/l0mr7gw0/weighing-scale/j/j/f/balancia-30kg-steel-plate-double-display-high-quality-weight-original-imagcd8cfwsffgut.jpeg?q=70,description_snippet,"OVERVIEW A VERY HIGH QUALITY MADE IN INDIA WEIGHING SCALE FOR MULTIPURPOSE USE: KITCHEN, HOME', SHOP, JEWELLERY, RESTAURANT, FACTORIES, LAB ETC. IT CAN WEIGH UPTO",Health Care Appliances,Weighing Scale,1519.0
22,https://rukminim1.flixcart.com/image/612/612/l0mr7gw0/weighing-scale/j/j/f/balancia-30kg-steel-plate-double-display-high-quality-weight-original-imagcd8cfwsffgut.jpeg?q=70,price_context,mid-range NIVAYO Balancia 30kg Steel Plate Double under ₹1519,Health Care Appliances,Weighing Scale,1519.0
22,https://rukminim1.flixcart.com/image/612/612/l0mr7gw0/weighing-scale/j/j/f/balancia-30kg-steel-plate-double-display-high-quality-weight-original-imagcd8cfwsffgut.jpeg?q=70,highlights_fusion,NIVAYO Balancia 30kg Steel Plate KG Plastic Maximum Weighing Capacity: 30 kg Tare Function,Health Care Appliances,Weighing Scale,1519.0
22,https://rukminim1.flixcart.com/image/612/612/l0mr7gw0/weighing-scale/j/j/f/balancia-30kg-steel-plate-double-display-high-quality-weight-original-imagcd8cfwsffgut.jpeg?q=70,category_prefix,"Health Care Appliances > Weighing Scale: NIVAYO Balancia 30kg Steel Plate Double Display High Quality Weight Machine For Kitchen/Shop With Power Adapter & 4V Re-Chargeable Battery Weighing Scale (Black) (Platform Size- 170 x 210mm, Dual Display, On Off Memory Function,grocery,kata,taraju,shop,computer electronic vajan kata , tarazu , jewellery , sabzi ,4V Re-Chargeable Battery) # Made in India Weighing Scale (Black) Weighing Scale (Black) Weighing Scale (Black) RT-E50, Weighing Scale (Black) Weighing Scale",Health Care Appliances,Weighing Scale,1519.0
22,https://rukminim1.flixcart.com/image/612/612/l0mr7gw0/weighing-scale/j/j/f/balancia-30kg-steel-plate-double-display-high-quality-weight-original-imagcd8cfwsffgut.jpeg?q=70,keyword_drop,"NIVAYO Balancia 30kg Steel Plate Double Display High Quality Weight Machine Kitchen/Shop Power Adapter 4V Re-Chargeable Battery Scale Size- 170 x 210mm, Display, Off Memory Function,grocery,kata,taraju,shop,computer electronic vajan kata , tarazu jewellery , sabzi ,4V Battery) # Made Weighing Weighing Scale (Black) Weighing Scale (Black) RT-E50, Weighing Scale (Black) Weighing Scale",Health Care Appliances,Weighing Scale,1519.0
22,https://rukminim1.flixcart.com/image/612/612/l0mr7gw0/weighing-scale/j/j/f/balancia-30kg-steel-plate-double-display-high-quality-weight-original-imagcd8cfwsffgut.jpeg?q=70,title_clean,"NIVAYO Balancia 30kg Steel Plate Double Display High Quality Weight Machine For Kitchen/Shop With Power Adapter & 4V Re-Chargeable Battery Weighing Scale (Black) (Platform Size- 170 x 210mm, Dual Display, On Off Memory Function,grocery,kata,taraju,shop,computer electronic vajan kata , tarazu , jewellery , sabzi ,4V Re-Chargeable Battery) # Made in India Weighing Scale (Black) Weighing Scale (Black) Weighing Scale (Black) RT-E50, Weighing Scale (Black) Weighing Scale",Health Care Appliances,Weighing Scale,1519.0
23,https://rukminim1.flixcart.com/image/612/612/ki0loy80/battery-charger/r/y/j/avrtech-adaptor-turbo-power-adaptor-compatible-for-g5-plus-original-imafxwcf6fprw2ye.jpeg?q=70,description_snippet,"Charge fast over and over, charge safely, rest easy. One for all, Charge micro and C-type USB enabled device. High energy efficiency. Mobile Charging, blazing-fast.",Mobile Accessories,Mobile Chargers,339.0
23,https://rukminim1.flixcart.com/image/612/612/ki0loy80/battery-charger/r/y/j/avrtech-adaptor-turbo-power-adaptor-compatible-for-g5-plus-original-imafxwcf6fprw2ye.jpeg?q=70,price_context,affordable AVRTECH Mobile Adaptor Turbo Power Adaptor under ₹339,Mobile Accessories,Mobile Chargers,339.0
23,https://rukminim1.flixcart.com/image/612/612/ki0loy80/battery-charger/r/y/j/avrtech-adaptor-turbo-power-adaptor-compatible-for-g5-plus-original-imafxwcf6fprw2ye.jpeg?q=70,highlights_fusion,AVRTECH Mobile Adaptor Turbo Power Mobile No Cable Included Output Current : 3 A,Mobile Accessories,Mobile Chargers,339.0
23,https://rukminim1.flixcart.com/image/612/612/ki0loy80/battery-charger/r/y/j/avrtech-adaptor-turbo-power-adaptor-compatible-for-g5-plus-original-imafxwcf6fprw2ye.jpeg?q=70,category_prefix,Mobile Accessories > Mobile Chargers: AVRTECH 15 W 3 A Mobile Adaptor Turbo Power Adaptor (Compatible for G5 plus charger / G5s plus charger/One Power Charger / G6 Charger / G6 Plus Charger ) Rapid Quick Turbo Fast Charger Charger,Mobile Accessories,Mobile Chargers,339.0
23,https://rukminim1.flixcart.com/image/612/612/ki0loy80/battery-charger/r/y/j/avrtech-adaptor-turbo-power-adaptor-compatible-for-g5-plus-original-imafxwcf6fprw2ye.jpeg?q=70,keyword_drop,AVRTECH 15 W Adaptor Turbo Power Adaptor (Compatible G5 plus charger / G5s charger/One Charger Charger / G6 ) Rapid Quick Turbo Fast Charger Charger,Mobile Accessories,Mobile Chargers,339.0
23,https://rukminim1.flixcart.com/image/612/612/ki0loy80/battery-charger/r/y/j/avrtech-adaptor-turbo-power-adaptor-compatible-for-g5-plus-original-imafxwcf6fprw2ye.jpeg?q=70,title_clean,AVRTECH 15 W 3 A Mobile Adaptor Turbo Power Adaptor (Compatible for G5 plus charger / G5s plus charger/One Power Charger / G6 Charger / G6 Plus Charger ) Rapid Quick Turbo Fast Charger Charger,Mobile Accessories,Mobile Chargers,339.0
24,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70,description_snippet,"Unleash the gamer in you and always stay on top of your game with the Ideapad gaming laptop. Driven by a 5th Gen AMD processor,",Laptops,Gaming Laptops,58490.0
24,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70,price_context,premium Lenovo Ideapad Gaming Ryzen Hexa Core under ₹58490,Laptops,Gaming Laptops,58490.0
24,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70,highlights_fusion,Lenovo Ideapad Gaming Ryzen Hexa NVIDIA GeForce GTX 1650 15.6 inch Full HD IPS Display 250nits Anti-glare 120 Hz 45% NTSC Light Laptop without Optical Disk Drive,Laptops,Gaming Laptops,58490.0
24,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70,category_prefix,Laptops > Gaming Laptops: Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15ACH6 15ACH6D1 IdeaPad Gaming3 15ACH6D1 Gaming Laptop,Laptops,Gaming Laptops,58490.0
24,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70,keyword_drop,Lenovo 3 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 SSD/Windows 11 GB GeForce GTX Hz) 15ACH6 15ACH6D1 IdeaPad 15ACH6D1,Laptops,Gaming Laptops,58490.0
24,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70,title_clean,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15ACH6 15ACH6D1 IdeaPad Gaming3 15ACH6D1 Gaming Laptop,Laptops,Gaming Laptops,58490.0
25,https://rukminim1.flixcart.com/image/612/612/xif0q/suitcase/u/q/e/-original-imaghdrystcvevmd.jpeg?q=70,description_snippet,ARISTOCRAT Medium Check-in Suitcase (65 cm) - PHOTON STROLLY 65 360 FIR - Red,Accessories,Luggage and Travel ,2199.0
25,https://rukminim1.flixcart.com/image/612/612/xif0q/suitcase/u/q/e/-original-imaghdrystcvevmd.jpeg?q=70,price_context,premium ARISTOCRAT Medium Check Suitcase PHOTON STROLLY under ₹2199,Accessories,Luggage and Travel ,2199.0
25,https://rukminim1.flixcart.com/image/612/612/xif0q/suitcase/u/q/e/-original-imaghdrystcvevmd.jpeg?q=70,category_prefix,Accessories > Luggage and Travel: ARISTOCRAT Medium Check-in Suitcase (65 cm) - PHOTON STROLLY 65 360 FIR - Red,Accessories,Luggage and Travel ,2199.0
25,https://rukminim1.flixcart.com/image/612/612/xif0q/suitcase/u/q/e/-original-imaghdrystcvevmd.jpeg?q=70,keyword_drop,Check-in Suitcase (65 cm) - PHOTON 360 FIR - Red,Accessories,Luggage and Travel ,2199.0
26,https://rukminim1.flixcart.com/image/612/612/kz5vwy80/bp-monitor/m/y/7/combo-pack-of-as9-pulse-oximeter-machine-comes-with-as9-fully-original-imagb8ddyytkcwfj.jpeg?q=70,description_snippet,AS09 BP Monitor: AccuSure Newly launched AS9 bp monitor helps you to monitor your Blood pressure it comes with one-touch operation Blood is carried from,Health Care Appliances,Bp Monitors,2089.0
26,https://rukminim1.flixcart.com/image/612/612/kz5vwy80/bp-monitor/m/y/7/combo-pack-of-as9-pulse-oximeter-machine-comes-with-as9-fully-original-imagb8ddyytkcwfj.jpeg?q=70,price_context,premium AccuSure Pack AS9 Pulse Oximeter Machine under ₹2089,Health Care Appliances,Bp Monitors,2089.0
26,https://rukminim1.flixcart.com/image/612/612/kz5vwy80/bp-monitor/m/y/7/combo-pack-of-as9-pulse-oximeter-machine-comes-with-as9-fully-original-imagb8ddyytkcwfj.jpeg?q=70,highlights_fusion,AccuSure Pack AS9 Pulse Oximeter Upper Arm Finger TipBP Monitor Device Battery Pulse Rate Indicator Memory Function Movement Indicator,Health Care Appliances,Bp Monitors,2089.0
26,https://rukminim1.flixcart.com/image/612/612/kz5vwy80/bp-monitor/m/y/7/combo-pack-of-as9-pulse-oximeter-machine-comes-with-as9-fully-original-imagb8ddyytkcwfj.jpeg?q=70,category_prefix,Health Care Appliances > Bp Monitors: AccuSure Pack of AS9 Pulse Oximeter Machine Comes with AS9 Fully Automatic. AS Series Bp Monitor,Health Care Appliances,Bp Monitors,2089.0
26,https://rukminim1.flixcart.com/image/612/612/kz5vwy80/bp-monitor/m/y/7/combo-pack-of-as9-pulse-oximeter-machine-comes-with-as9-fully-original-imagb8ddyytkcwfj.jpeg?q=70,keyword_drop,AccuSure Pack AS9 Pulse Machine Comes AS9 Fully Automatic. Series Monitor,Health Care Appliances,Bp Monitors,2089.0
26,https://rukminim1.flixcart.com/image/612/612/kz5vwy80/bp-monitor/m/y/7/combo-pack-of-as9-pulse-oximeter-machine-comes-with-as9-fully-original-imagb8ddyytkcwfj.jpeg?q=70,title_clean,AccuSure Pack of AS9 Pulse Oximeter Machine Comes with AS9 Fully Automatic. AS Series Bp Monitor,Health Care Appliances,Bp Monitors,2089.0
