original_index,image_url,method,augmented_text,category_2,category_3,selling_price
2017,https://rukminim1.flixcart.com/image/612/612/kp78e4w0/pet-food/b/s/l/20-dog-8906002481385-pedigree-original-imag3hmeshxuqv3a.jpeg?q=70,price_context,premium PEDIGREE Meat Rice Dry Adult Dog under ₹3442,Pet Supplies,Dogs ,3442.0
2017,https://rukminim1.flixcart.com/image/612/612/kp78e4w0/pet-food/b/s/l/20-dog-8906002481385-pedigree-original-imag3hmeshxuqv3a.jpeg?q=70,highlights_fusion,PEDIGREE Meat Rice Dry Adult Meat Dry Suitable For: Adult Shelf Life: 12 Months,Pet Supplies,Dogs ,3442.0
2017,https://rukminim1.flixcart.com/image/612/612/kp78e4w0/pet-food/b/s/l/20-dog-8906002481385-pedigree-original-imag3hmeshxuqv3a.jpeg?q=70,category_prefix,"Pet Supplies > Dogs: PEDIGREE Meat, Rice 20 kg Dry Adult Dog Food",Pet Supplies,Dogs ,3442.0
2017,https://rukminim1.flixcart.com/image/612/612/kp78e4w0/pet-food/b/s/l/20-dog-8906002481385-pedigree-original-imag3hmeshxuqv3a.jpeg?q=70,keyword_drop,"PEDIGREE Meat, Rice 20 kg Dry Dog Food",Pet Supplies,Dogs ,3442.0
2018,https://rukminim1.flixcart.com/image/612/612/xif0q/pet-food/a/7/4/-original-imagkggacxmsphuq.jpeg?q=70,description_snippet,Your cute little pup deserves more than simple home cooked food. Serve it this mouth watering and healthy meal of chicken and rice mixed with,Pet Supplies,Dogs ,558.0
2018,https://rukminim1.flixcart.com/image/612/612/xif0q/pet-food/a/7/4/-original-imagkggacxmsphuq.jpeg?q=70,price_context,mid-range PEDIGREE Gravy Chunks Puppy Chicken 15x0 under ₹558,Pet Supplies,Dogs ,558.0
2018,https://rukminim1.flixcart.com/image/612/612/xif0q/pet-food/a/7/4/-original-imagkggacxmsphuq.jpeg?q=70,highlights_fusion,PEDIGREE Gravy Chunks Puppy Chicken Chicken Food Type: Wet Suitable For: Young Shelf Life: 24 Months Pack of: 15,Pet Supplies,Dogs ,558.0
2018,https://rukminim1.flixcart.com/image/612/612/xif0q/pet-food/a/7/4/-original-imagkggacxmsphuq.jpeg?q=70,category_prefix,Pet Supplies > Dogs: PEDIGREE Gravy Chunks for Puppy Chicken 1.05 kg (15x0.07 kg) Wet Young Dog Food,Pet Supplies,Dogs ,558.0
2018,https://rukminim1.flixcart.com/image/612/612/xif0q/pet-food/a/7/4/-original-imagkggacxmsphuq.jpeg?q=70,keyword_drop,PEDIGREE Chunks Puppy Chicken 1.05 kg kg) Wet Dog,Pet Supplies,Dogs ,558.0
2018,https://rukminim1.flixcart.com/image/612/612/xif0q/pet-food/a/7/4/-original-imagkggacxmsphuq.jpeg?q=70,title_clean,PEDIGREE Gravy Chunks for Puppy Chicken 1.05 kg (15x0.07 kg) Wet Young Dog Food,Pet Supplies,Dogs ,558.0
2019,https://rukminim1.flixcart.com/image/612/612/ks0onm80/pet-food/0/f/e/dog-932661-drools-original-imag5zbth57qcdrz.jpeg?q=70,description_snippet,Drools Real Chicken and Liver in Gravy offers your dog a fresh and tasty meal that is rich in aroma which boosts the appetite of,Pet Supplies,Dogs ,714.0
2019,https://rukminim1.flixcart.com/image/612/612/ks0onm80/pet-food/0/f/e/dog-932661-drools-original-imag5zbth57qcdrz.jpeg?q=70,price_context,mid-range Drools Chunks gravy Adult Chicken Liver under ₹714,Pet Supplies,Dogs ,714.0
2019,https://rukminim1.flixcart.com/image/612/612/ks0onm80/pet-food/0/f/e/dog-932661-drools-original-imag5zbth57qcdrz.jpeg?q=70,highlights_fusion,Drools Chunks gravy Adult Chicken Chicken Food Type: Wet Suitable For: Adult Shelf Life: 24 Months Pack of: 24,Pet Supplies,Dogs ,714.0
2019,https://rukminim1.flixcart.com/image/612/612/ks0onm80/pet-food/0/f/e/dog-932661-drools-original-imag5zbth57qcdrz.jpeg?q=70,category_prefix,Pet Supplies > Dogs: Drools Chunks in gravy for Adult - Chicken Liver and Real Chicken 3.6 kg (24x0.15 kg) Wet Adult Dog Food,Pet Supplies,Dogs ,714.0
2019,https://rukminim1.flixcart.com/image/612/612/ks0onm80/pet-food/0/f/e/dog-932661-drools-original-imag5zbth57qcdrz.jpeg?q=70,keyword_drop,Drools gravy Chicken Liver Chicken 3.6 kg (24x0.15 kg) Wet Adult Dog Food,Pet Supplies,Dogs ,714.0
2019,https://rukminim1.flixcart.com/image/612/612/ks0onm80/pet-food/0/f/e/dog-932661-drools-original-imag5zbth57qcdrz.jpeg?q=70,title_clean,Drools Chunks in gravy for Adult - Chicken Liver and Real Chicken 3.6 kg (24x0.15 kg) Wet Adult Dog Food,Pet Supplies,Dogs ,714.0
2020,https://rukminim1.flixcart.com/image/612/612/l29c9e80/pet-food/r/w/6/-original-imagdna79metufqb.jpeg?q=70,description_snippet,"The Pedigree Adult Chicken and Vegetables dry dog food is loaded with many vitamins, minerals and antioxidants that are essential for your pet’s proper growth.",Pet Supplies,Dogs ,638.0
2020,https://rukminim1.flixcart.com/image/612/612/l29c9e80/pet-food/r/w/6/-original-imagdna79metufqb.jpeg?q=70,price_context,mid-range PEDIGREE CHICKEN VEGETABLE 3KG Chicken Vegetable under ₹638,Pet Supplies,Dogs ,638.0
2020,https://rukminim1.flixcart.com/image/612/612/l29c9e80/pet-food/r/w/6/-original-imagdna79metufqb.jpeg?q=70,highlights_fusion,PEDIGREE CHICKEN VEGETABLE 3KG Chicken Chicken Dry Suitable For: Adult Shelf Life: 12 Months,Pet Supplies,Dogs ,638.0
2020,https://rukminim1.flixcart.com/image/612/612/l29c9e80/pet-food/r/w/6/-original-imagdna79metufqb.jpeg?q=70,category_prefix,"Pet Supplies > Dogs: PEDIGREE CHICKEN AND VEGETABLE 3KG Chicken, Vegetable 3 kg Dry Adult Dog Food",Pet Supplies,Dogs ,638.0
2020,https://rukminim1.flixcart.com/image/612/612/l29c9e80/pet-food/r/w/6/-original-imagdna79metufqb.jpeg?q=70,keyword_drop,"CHICKEN 3KG Chicken, Vegetable 3 kg Dry Adult Dog",Pet Supplies,Dogs ,638.0
2020,https://rukminim1.flixcart.com/image/612/612/l29c9e80/pet-food/r/w/6/-original-imagdna79metufqb.jpeg?q=70,title_clean,"PEDIGREE CHICKEN AND VEGETABLE 3KG Chicken, Vegetable 3 kg Dry Adult Dog Food",Pet Supplies,Dogs ,638.0
2021,https://rukminim1.flixcart.com/image/612/612/khdqnbk0/pet-food/f/p/t/20-dog-930798-drools-original-imafxeycqghz5mzb.jpeg?q=70,description_snippet,Drools optimum performance adult pet food are easily digestible high quality food contains all the essential nutritional elements that provide a complete balanced diet for,Pet Supplies,Dogs ,2507.0
2021,https://rukminim1.flixcart.com/image/612/612/khdqnbk0/pet-food/f/p/t/20-dog-930798-drools-original-imafxeycqghz5mzb.jpeg?q=70,price_context,premium Drools DROOLS ADULT OPTIMUM PERFORMANCE Chicken under ₹2507,Pet Supplies,Dogs ,2507.0
2021,https://rukminim1.flixcart.com/image/612/612/khdqnbk0/pet-food/f/p/t/20-dog-930798-drools-original-imafxeycqghz5mzb.jpeg?q=70,highlights_fusion,Drools DROOLS ADULT OPTIMUM PERFORMANCE Chicken Food Type: Dry Suitable For: Adult Shelf Life: 18 Months,Pet Supplies,Dogs ,2507.0
2021,https://rukminim1.flixcart.com/image/612/612/khdqnbk0/pet-food/f/p/t/20-dog-930798-drools-original-imafxeycqghz5mzb.jpeg?q=70,category_prefix,Pet Supplies > Dogs: Drools DROOLS ADULT OPTIMUM PERFORMANCE Chicken 20 kg Dry Adult Dog Food,Pet Supplies,Dogs ,2507.0
2021,https://rukminim1.flixcart.com/image/612/612/khdqnbk0/pet-food/f/p/t/20-dog-930798-drools-original-imafxeycqghz5mzb.jpeg?q=70,keyword_drop,Drools DROOLS 20 kg Adult Dog,Pet Supplies,Dogs ,2507.0
2021,https://rukminim1.flixcart.com/image/612/612/khdqnbk0/pet-food/f/p/t/20-dog-930798-drools-original-imafxeycqghz5mzb.jpeg?q=70,title_clean,Drools DROOLS ADULT OPTIMUM PERFORMANCE Chicken 20 kg Dry Adult Dog Food,Pet Supplies,Dogs ,2507.0
2022,https://rukminim1.flixcart.com/image/612/612/ktop5e80/pet-food/d/1/j/0-45-dog-1-swy-01cb-3i-ym-sb-450gr-saway-original-imag6z5ysrr8a5sg.jpeg?q=70,description_snippet,"Saway offers a taste that dogs love and is also good for your dog teeth and gums. High quality rawhide chews Bones,Munchy Sticks, Busicuit are",Pet Supplies,Dogs ,199.0
2022,https://rukminim1.flixcart.com/image/612/612/ktop5e80/pet-food/d/1/j/0-45-dog-1-swy-01cb-3i-ym-sb-450gr-saway-original-imag6z5ysrr8a5sg.jpeg?q=70,price_context,budget SAWAY Saway Dog Healthy Pressed Chew under ₹199,Pet Supplies,Dogs ,199.0
2022,https://rukminim1.flixcart.com/image/612/612/ktop5e80/pet-food/d/1/j/0-45-dog-1-swy-01cb-3i-ym-sb-450gr-saway-original-imag6z5ysrr8a5sg.jpeg?q=70,highlights_fusion,SAWAY Saway Dog Healthy Pressed Beef Vegetable Dry Suitable For: Adult New Born Senior 36 Months,Pet Supplies,Dogs ,199.0
2022,https://rukminim1.flixcart.com/image/612/612/ktop5e80/pet-food/d/1/j/0-45-dog-1-swy-01cb-3i-ym-sb-450gr-saway-original-imag6z5ysrr8a5sg.jpeg?q=70,category_prefix,"Pet Supplies > Dogs: SAWAY Saway Dog Healthy Pressed Chew Bone 3 Inch 150gr,Rawhide Chicken Munchy Stick (Yellow) 150gr,Dog Treat Small Brown Buiscuit 150Gr (Pack of 450Gr) Beef, Vegetable, Chicken 0.45 kg Dry Adult, New Born, Senior, Young Dog Food",Pet Supplies,Dogs ,199.0
2022,https://rukminim1.flixcart.com/image/612/612/ktop5e80/pet-food/d/1/j/0-45-dog-1-swy-01cb-3i-ym-sb-450gr-saway-original-imag6z5ysrr8a5sg.jpeg?q=70,keyword_drop,"SAWAY Saway Dog Healthy Pressed Chew Bone Inch 150gr,Rawhide Chicken Stick (Yellow) 150gr,Dog Treat Small Brown Buiscuit 150Gr (Pack 450Gr) Vegetable, 0.45 kg Adult, Dog",Pet Supplies,Dogs ,199.0
2022,https://rukminim1.flixcart.com/image/612/612/ktop5e80/pet-food/d/1/j/0-45-dog-1-swy-01cb-3i-ym-sb-450gr-saway-original-imag6z5ysrr8a5sg.jpeg?q=70,title_clean,"SAWAY Saway Dog Healthy Pressed Chew Bone 3 Inch 150gr,Rawhide Chicken Munchy Stick (Yellow) 150gr,Dog Treat Small Brown Buiscuit 150Gr (Pack of 450Gr) Beef, Vegetable, Chicken 0.45 kg Dry Adult, New Born, Senior, Young Dog Food",Pet Supplies,Dogs ,199.0
2023,https://rukminim1.flixcart.com/image/612/612/xif0q/pet-food/u/1/w/-original-imagjmgkzfvaetau.jpeg?q=70,description_snippet,"Let your dog enjoy this healthy treat from Pedigree. Packed with flavour and a well-balanced mix of high-protein ingredients, Pedigree Adult Chicken Rice and Eggs",Pet Supplies,Dogs ,3935.0
2023,https://rukminim1.flixcart.com/image/612/612/xif0q/pet-food/u/1/w/-original-imagjmgkzfvaetau.jpeg?q=70,price_context,premium PEDIGREE High Protein Variant Egg Rice under ₹3935,Pet Supplies,Dogs ,3935.0
2023,https://rukminim1.flixcart.com/image/612/612/xif0q/pet-food/u/1/w/-original-imagjmgkzfvaetau.jpeg?q=70,highlights_fusion,PEDIGREE High Protein Variant Egg Chicken Food Type: Dry Suitable For: Adult Shelf Life: 12 Months,Pet Supplies,Dogs ,3935.0
2023,https://rukminim1.flixcart.com/image/612/612/xif0q/pet-food/u/1/w/-original-imagjmgkzfvaetau.jpeg?q=70,category_prefix,"Pet Supplies > Dogs: PEDIGREE (High Protein Variant)Egg, Rice Chicken 20 kg Dry Adult Dog Food",Pet Supplies,Dogs ,3935.0
2023,https://rukminim1.flixcart.com/image/612/612/xif0q/pet-food/u/1/w/-original-imagjmgkzfvaetau.jpeg?q=70,keyword_drop,Protein Rice 20 kg Dry Adult Dog Food,Pet Supplies,Dogs ,3935.0
2023,https://rukminim1.flixcart.com/image/612/612/xif0q/pet-food/u/1/w/-original-imagjmgkzfvaetau.jpeg?q=70,title_clean,"PEDIGREE (High Protein Variant)Egg, Rice Chicken 20 kg Dry Adult Dog Food",Pet Supplies,Dogs ,3935.0
2024,https://rukminim1.flixcart.com/image/612/612/l29c9e80/pet-food/9/u/1/-original-imagdnabxhcmugza.jpeg?q=70,description_snippet,"Chappi is a complete and balanced nutrition for your Adult dog, especially for dogs that are unable to digest food easily. It has a stable",Pet Supplies,Dogs ,2507.0
2024,https://rukminim1.flixcart.com/image/612/612/l29c9e80/pet-food/9/u/1/-original-imagdnabxhcmugza.jpeg?q=70,price_context,premium Chappi Adult Rice Chicken Dry Adult under ₹2507,Pet Supplies,Dogs ,2507.0
2024,https://rukminim1.flixcart.com/image/612/612/l29c9e80/pet-food/9/u/1/-original-imagdnabxhcmugza.jpeg?q=70,highlights_fusion,Chappi Adult Rice Chicken Dry Rice Dry Suitable For: Adult Shelf Life: 12 Months,Pet Supplies,Dogs ,2507.0
2024,https://rukminim1.flixcart.com/image/612/612/l29c9e80/pet-food/9/u/1/-original-imagdnabxhcmugza.jpeg?q=70,category_prefix,"Pet Supplies > Dogs: Chappi Adult Rice, Chicken 20 kg Dry Adult Dog Food",Pet Supplies,Dogs ,2507.0
2024,https://rukminim1.flixcart.com/image/612/612/l29c9e80/pet-food/9/u/1/-original-imagdnabxhcmugza.jpeg?q=70,keyword_drop,Chappi Adult Chicken 20 kg Dry Adult Dog Food,Pet Supplies,Dogs ,2507.0
2024,https://rukminim1.flixcart.com/image/612/612/l29c9e80/pet-food/9/u/1/-original-imagdnabxhcmugza.jpeg?q=70,title_clean,"Chappi Adult Rice, Chicken 20 kg Dry Adult Dog Food",Pet Supplies,Dogs ,2507.0
2025,https://rukminim1.flixcart.com/image/612/612/krxtrww0/pet-collar-harness/h/t/v/medium-dog-belt-combo-of-red-dog-collar-with-dog-leash-specially-original-imag5mfpkg4fkgnd.jpeg?q=70,description_snippet,PEDIGONE Dog Belt of Red Dog Collar with Dog Leash Specially for Small Breeds Dog Collar & Leash,Pet Supplies,Dogs ,170.0
2025,https://rukminim1.flixcart.com/image/612/612/krxtrww0/pet-collar-harness/h/t/v/medium-dog-belt-combo-of-red-dog-collar-with-dog-leash-specially-original-imag5mfpkg4fkgnd.jpeg?q=70,price_context,budget PEDIGONE Dog Belt Red Dog Collar under ₹170,Pet Supplies,Dogs ,170.0
2025,https://rukminim1.flixcart.com/image/612/612/krxtrww0/pet-collar-harness/h/t/v/medium-dog-belt-combo-of-red-dog-collar-with-dog-leash-specially-original-imag5mfpkg4fkgnd.jpeg?q=70,highlights_fusion,PEDIGONE Dog Belt Red Dog Collar & Leash Pet Type: Dog Material: Nylon Color: Red Adjustable Collar Type: Everyday Harness Type: Standard,Pet Supplies,Dogs ,170.0
2025,https://rukminim1.flixcart.com/image/612/612/krxtrww0/pet-collar-harness/h/t/v/medium-dog-belt-combo-of-red-dog-collar-with-dog-leash-specially-original-imag5mfpkg4fkgnd.jpeg?q=70,category_prefix,Pet Supplies > Dogs: PEDIGONE Dog Belt of Red Dog Collar with Dog Leash Specially for Small Breeds Dog Collar & Leash,Pet Supplies,Dogs ,170.0
2025,https://rukminim1.flixcart.com/image/612/612/krxtrww0/pet-collar-harness/h/t/v/medium-dog-belt-combo-of-red-dog-collar-with-dog-leash-specially-original-imag5mfpkg4fkgnd.jpeg?q=70,keyword_drop,PEDIGONE Dog Belt Red Dog Collar Dog Leash Small Breeds Dog Collar & Leash,Pet Supplies,Dogs ,170.0
2026,https://rukminim1.flixcart.com/image/612/612/jt7jhjk0/pet-food/2/g/3/3-5-dog-rc01-royal-canin-original-imafcaff72ahmydr.jpeg?q=70,description_snippet,The sheer size of the extra-large dog puts them at a higher risk of bone and joint issues and frequently suffers from digestion problems. During,Pet Supplies,Dogs ,2354.0
2026,https://rukminim1.flixcart.com/image/612/612/jt7jhjk0/pet-food/2/g/3/3-5-dog-rc01-royal-canin-original-imafcaff72ahmydr.jpeg?q=70,price_context,premium Royal Canin Giant Puppy Wet Young under ₹2354,Pet Supplies,Dogs ,2354.0
2026,https://rukminim1.flixcart.com/image/612/612/jt7jhjk0/pet-food/2/g/3/3-5-dog-rc01-royal-canin-original-imafcaff72ahmydr.jpeg?q=70,highlights_fusion,Royal Canin Giant Puppy Wet NA Food Type: Wet Suitable For: Young Shelf Life: 18 Months,Pet Supplies,Dogs ,2354.0
2026,https://rukminim1.flixcart.com/image/612/612/jt7jhjk0/pet-food/2/g/3/3-5-dog-rc01-royal-canin-original-imafcaff72ahmydr.jpeg?q=70,category_prefix,Pet Supplies > Dogs: Royal Canin Giant Puppy 3.5 kg Wet Young Dog Food,Pet Supplies,Dogs ,2354.0
2026,https://rukminim1.flixcart.com/image/612/612/jt7jhjk0/pet-food/2/g/3/3-5-dog-rc01-royal-canin-original-imafcaff72ahmydr.jpeg?q=70,keyword_drop,Royal Canin 3.5 kg Wet Young Dog,Pet Supplies,Dogs ,2354.0
2026,https://rukminim1.flixcart.com/image/612/612/jt7jhjk0/pet-food/2/g/3/3-5-dog-rc01-royal-canin-original-imafcaff72ahmydr.jpeg?q=70,title_clean,Royal Canin Giant Puppy 3.5 kg Wet Young Dog Food,Pet Supplies,Dogs ,2354.0
2027,https://rukminim1.flixcart.com/image/612/612/l0jwbrk0/pet-food/o/1/o/-original-imagcbfeyppb8hfv.jpeg?q=70,description_snippet,"Made with real chicken, this Drools Dry Dog Food is a palatable meal that offers your pet a host of benefits. They include strong bones,",Pet Supplies,Dogs ,650.0
2027,https://rukminim1.flixcart.com/image/612/612/l0jwbrk0/pet-food/o/1/o/-original-imagcbfeyppb8hfv.jpeg?q=70,price_context,mid-range Drools Egg Chicken Dry Adult Dog under ₹650,Pet Supplies,Dogs ,650.0
2027,https://rukminim1.flixcart.com/image/612/612/l0jwbrk0/pet-food/o/1/o/-original-imagcbfeyppb8hfv.jpeg?q=70,highlights_fusion,Drools Egg Chicken Dry Adult Egg Dry Suitable For: Adult Shelf Life: 24 Months,Pet Supplies,Dogs ,650.0
2027,https://rukminim1.flixcart.com/image/612/612/l0jwbrk0/pet-food/o/1/o/-original-imagcbfeyppb8hfv.jpeg?q=70,category_prefix,"Pet Supplies > Dogs: Drools and Egg, Chicken 4.2 kg Dry Adult Dog Food",Pet Supplies,Dogs ,650.0
2027,https://rukminim1.flixcart.com/image/612/612/l0jwbrk0/pet-food/o/1/o/-original-imagcbfeyppb8hfv.jpeg?q=70,keyword_drop,"Drools Egg, Chicken 4.2 Dry Adult Dog Food",Pet Supplies,Dogs ,650.0
2027,https://rukminim1.flixcart.com/image/612/612/l0jwbrk0/pet-food/o/1/o/-original-imagcbfeyppb8hfv.jpeg?q=70,title_clean,"Drools and Egg, Chicken 4.2 kg Dry Adult Dog Food",Pet Supplies,Dogs ,650.0
2028,https://rukminim1.flixcart.com/image/612/612/xif0q/pet-food/g/e/c/-original-imagjdugurjxznw7.jpeg?q=70,description_snippet,"Treat your puppy with the love and care he/she deserves by feeding him/her nutritious and tasty Pedigree Puppy Meat. Rich in protein and vitamin E,",Pet Supplies,Dogs ,3612.0
2028,https://rukminim1.flixcart.com/image/612/612/xif0q/pet-food/g/e/c/-original-imagjdugurjxznw7.jpeg?q=70,price_context,premium PEDIGREE Puppy Milk Meat Dry New under ₹3612,Pet Supplies,Dogs ,3612.0
2028,https://rukminim1.flixcart.com/image/612/612/xif0q/pet-food/g/e/c/-original-imagjdugurjxznw7.jpeg?q=70,highlights_fusion,PEDIGREE Puppy Milk Meat Dry Milk Dry Suitable For: New Born Shelf Life: 12 Months,Pet Supplies,Dogs ,3612.0
2028,https://rukminim1.flixcart.com/image/612/612/xif0q/pet-food/g/e/c/-original-imagjdugurjxznw7.jpeg?q=70,category_prefix,"Pet Supplies > Dogs: PEDIGREE Puppy Milk, Meat 20 kg Dry New Born Dog Food",Pet Supplies,Dogs ,3612.0
2028,https://rukminim1.flixcart.com/image/612/612/xif0q/pet-food/g/e/c/-original-imagjdugurjxznw7.jpeg?q=70,keyword_drop,"PEDIGREE Milk, Meat 20 Dry New Born Dog",Pet Supplies,Dogs ,3612.0
2028,https://rukminim1.flixcart.com/image/612/612/xif0q/pet-food/g/e/c/-original-imagjdugurjxznw7.jpeg?q=70,title_clean,"PEDIGREE Puppy Milk, Meat 20 kg Dry New Born Dog Food",Pet Supplies,Dogs ,3612.0
2029,https://rukminim1.flixcart.com/image/612/612/l29c9e80/pet-food/v/n/t/-original-imagdnasptetnrsv.jpeg?q=70,description_snippet,"The Pedigree Adult Chicken and Vegetables dry dog food is loaded with many vitamins, minerals and antioxidants that are essential for your pet’s proper growth.",Pet Supplies,Dogs ,1181.0
2029,https://rukminim1.flixcart.com/image/612/612/l29c9e80/pet-food/v/n/t/-original-imagdnasptetnrsv.jpeg?q=70,price_context,mid-range PEDIGREE Adult Chicken Vegetable Dry Adult under ₹1181,Pet Supplies,Dogs ,1181.0
2029,https://rukminim1.flixcart.com/image/612/612/l29c9e80/pet-food/v/n/t/-original-imagdnasptetnrsv.jpeg?q=70,highlights_fusion,PEDIGREE Adult Chicken Vegetable Dry Chicken Dry Suitable For: Adult Shelf Life: 12 Months,Pet Supplies,Dogs ,1181.0
2029,https://rukminim1.flixcart.com/image/612/612/l29c9e80/pet-food/v/n/t/-original-imagdnasptetnrsv.jpeg?q=70,category_prefix,"Pet Supplies > Dogs: PEDIGREE Adult Chicken, Vegetable 6 kg Dry Adult Dog Food",Pet Supplies,Dogs ,1181.0
2029,https://rukminim1.flixcart.com/image/612/612/l29c9e80/pet-food/v/n/t/-original-imagdnasptetnrsv.jpeg?q=70,keyword_drop,"PEDIGREE Adult Chicken, Vegetable 6 kg Dog Food",Pet Supplies,Dogs ,1181.0
2029,https://rukminim1.flixcart.com/image/612/612/l29c9e80/pet-food/v/n/t/-original-imagdnasptetnrsv.jpeg?q=70,title_clean,"PEDIGREE Adult Chicken, Vegetable 6 kg Dry Adult Dog Food",Pet Supplies,Dogs ,1181.0
2030,https://rukminim1.flixcart.com/image/612/612/kelptow0/pet-bowl-bottle/y/g/g/768dcc5m-pets-empire-700-original-imafv8wydktmbpdp.jpeg?q=70,description_snippet,PETS EMPIRE Dog & Cat ( Set of 2 ) Round Stainless Steel Pet Bowl,Pet Supplies,Dogs ,195.0
2030,https://rukminim1.flixcart.com/image/612/612/kelptow0/pet-bowl-bottle/y/g/g/768dcc5m-pets-empire-700-original-imafv8wydktmbpdp.jpeg?q=70,price_context,budget PETS EMPIRE Dog Cat Set Round under ₹195,Pet Supplies,Dogs ,195.0
2030,https://rukminim1.flixcart.com/image/612/612/kelptow0/pet-bowl-bottle/y/g/g/768dcc5m-pets-empire-700-original-imafv8wydktmbpdp.jpeg?q=70,highlights_fusion,PETS EMPIRE Dog Cat Set For Dog Medium Material: Stainless Steel W x H x D: 20 cm x 15 cm x 13 cm,Pet Supplies,Dogs ,195.0
2030,https://rukminim1.flixcart.com/image/612/612/kelptow0/pet-bowl-bottle/y/g/g/768dcc5m-pets-empire-700-original-imafv8wydktmbpdp.jpeg?q=70,category_prefix,Pet Supplies > Dogs: PETS EMPIRE Dog & Cat ( Set of 2 ) Round Stainless Steel Pet Bowl,Pet Supplies,Dogs ,195.0
2030,https://rukminim1.flixcart.com/image/612/612/kelptow0/pet-bowl-bottle/y/g/g/768dcc5m-pets-empire-700-original-imafv8wydktmbpdp.jpeg?q=70,keyword_drop,PETS EMPIRE Dog ( Set 2 ) Round Steel Pet Bowl,Pet Supplies,Dogs ,195.0
2031,https://rukminim1.flixcart.com/image/612/612/jc0ttow0-1/pet-food/u/a/p/3-dog-3182550725507-royal-canin-original-imaff7unvbeshqzj.jpeg?q=70,description_snippet,Highly active and energetic Labrador Retriever puppies tend to gulp down their food quickly and are thus more likely to overeat. This dog food is,Pet Supplies,Dogs ,2235.0
2031,https://rukminim1.flixcart.com/image/612/612/jc0ttow0-1/pet-food/u/a/p/3-dog-3182550725507-royal-canin-original-imaff7unvbeshqzj.jpeg?q=70,price_context,premium Royal Canin Labrador Retriever Puppy Dry under ₹2235,Pet Supplies,Dogs ,2235.0
