category_1,category_2,category_3,title,product_rating,selling_price,mrp,seller_name,seller_rating,description,highlights,image_links,h_index
Electronics,Mobile Accessories,Mobile Cases,"Micvir Back Cover for Realme 7 Pro  (Transparent, Black)",4.2,₹212,₹999,Store24x,4.3,"Micvir™ Complete Protection for Your Smartphone Realme Realme 7 Pro Our Case covers all four corners with high quality TPU bumper for best protection To Your Phone . Your Smartphone camera lens is protected by a small raised lip around camera. All cutouts for charging ports, buttons, speaker grill, microphone, camera, LED flash will be perfect with precision cuts.Unique Fabric material applied on a silicon TPU layer. This case consist of soft TPU layer, hard PC layer and a final Top Fabric layer. It provides great look and feel to Your Smartphone.","Suitable For: Mobile Material: Plastic, Silicon Theme: No Theme Type: Back Cover",https://rukminim1.flixcart.com/image/612/612/kwjkuq80/cases-covers/back-cover/b/l/r/egl-rlm7pro-blk-micvir-original-imag97y4jvsywwhg.jpeg?q=70,2158
Electronics,Mobile Accessories,Mobile Cases,"MatteSmoke Back Cover for Mi K20 Pro  (Black, Camera Bump Protector)",4.2,₹213,₹999,GADGET HUB,4.5,"Mattesmoke Back Case is a case made with best quality material and it is highly resistant to SHOCKS and SCRATCHES. It has precise cuts throughout for the speaker, buttons, camera and other openings to provide the best performance both in functionality and safety. This case can also be easily removed without scratching your phone .Mattesmoke cases & covers delivers every day wear and tear protection, minimises sliding on flat surfaces, cracks and dirt. It's the perfect case for protecting your phone.","Suitable For: Mobile Material: Rubber, Plastic Theme: No Theme Type: Back Cover",https://rukminim1.flixcart.com/image/612/612/kw104nk0/cases-covers/back-cover/6/k/f/msc023-mattesmoke-original-imag8rzfssbr6z4x.jpeg?q=70,2159
Electronics,Mobile Accessories,Mobile Cases,"Spigen Back Cover for Google Pixel 6a  (Black, Flexible, Pack of: 1)",4.2,"₹1,099","₹1,499",Spigen India,4.8,Spigen Rugged Armor Back Cover Case Compatible with Google Pixel 6a - Matte Black,Suitable For: Mobile Material: Thermoplastic Polyurethane Theme: No Theme Type: Back Cover,https://rukminim1.flixcart.com/image/612/612/xif0q/cases-covers/back-cover/7/r/h/acs04476-spigen-original-imaggcgh9hqpem8v.jpeg?q=70,2160
Electronics,Mobile Accessories,Headphones & Headsets,"boAt BassHeads 100 Wired Headset  (Taffy Pink, In the Ear)",4.3,₹399,₹999,CORSECA,4.9,"If you are looking for a stylish pair of wired earphones, you should consider the boAt BassHeads 100 earphones. The earbuds of this pair of earphones come with a unique design that is inspired by the hawk and looks extremely trendy. The boAt BassHeads 100 earphones are also lightweight and can be worn easily for long durations.",With Mic:Yes Connector type: 3.5 mm Hawk-inspired design In-line Microphone Integrated Multifunction Control,https://rukminim1.flixcart.com/image/300/300/k45x0nk0/headphone/h/6/h/boat-bassheads-100-original-imafn4qtgyxmm43a.jpeg?q=90,2161
Electronics,Mobile Accessories,Headphones & Headsets,"boAt Bassheads 242 Wired Headset  (Blue, In the Ear)",4.3,₹599,"₹1,490",SuperComNet,4.6,"Get ready to redefine fitness fashion and utility with the boAt Bassheads 242, it's time to get your sport on. It carries ear hooks that are crafted from silicon to maximize comfort and a secure fit that allows you to maximize your workouts. Coated with IPX 4 sweat and water protection, the Bassheads 242 emphasizes on all around ability with 10mm drivers that reproduces a quality sound. Move around freely with the superior coated cable that reaches comfortably from your pocket till your ears. Connect to a number of devices with ease using the 3.5mm straight jack, because there's no stress, only sweetness when you're riding the waves on this boAt. You can tune in and out with the pause/play button that can also take calls (With In-line Mic.) and control volume in-between exercise reputations. Lead your fight to fitness in style with the boAt Bassheads 242, its time to get your sport on!",With Mic:Yes Connector type: 3.5 Driver Size: 10mm IPX4: Water and Sweat Resistant Secure Fit Earhooks Superior Coated Cable,https://rukminim1.flixcart.com/image/300/300/keq058w0-0/headphone/s/e/l/bassheads-242-boat-original-imafvcfgxhfysyhh.jpeg?q=90,2162
Electronics,Mobile Accessories,Headphones & Headsets,"Aroma NB119D Dream 60 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Bluetooth Headset  (Black, Silver, In the Ear)",4.1,₹431,"₹2,499",IGNIS INFRA-TECH SOL.,4.8,,With Mic:Yes,https://rukminim1.flixcart.com/image/300/300/l3nco7k0/headphone/k/g/l/nb119d-60-hours-playing-time-fast-charging-bluetooth-neckband-original-imagepw3ffjxrrvt.jpeg?q=90,2163
Electronics,Mobile Accessories,Headphones & Headsets,"OnePlus Bullets Wireless Z2 Bluetooth Headset  (Acoustic Red, In the Ear)",4.2,"₹1,999","₹2,299",SuperComNet,4.6,,With Mic:Yes Bluetooth version: 5,https://rukminim1.flixcart.com/image/300/300/l4ei1e80/headphone/b/j/w/bullets-wireless-z2-oneplus-original-imagfaww7ga6nshz.jpeg?q=90,2164
Electronics,Mobile Accessories,Headphones & Headsets,"OPPO Enco Buds 2 with 28 hours Battery life & Deep Noise Cancellation Bluetooth Headset  (Midnight, True Wireless)",4.3,"₹1,999","₹3,999",BUZZINDIA,4.9,,With Mic:Yes Bluetooth version: 5.2 Battery life: 28 hrs | Charging time: 1.5 hrs 10mm Dynamic Bass Boost Driver - Powerful & Rhythmic Bass Enco Live Stereo Sound Effects | Dolby Atmos AI Deep Noise Cancellation | 80ms Ultra Low Latency game mode Intelligent Touch Controls | IPX4 Water Resistant,https://rukminim1.flixcart.com/image/300/300/xif0q/headphone/p/r/z/enco-buds-2-oppo-original-imagh9frfp7gxdb3.jpeg?q=90,2165
Electronics,Mobile Accessories,Power Banks,"Callmate 30000 mAh Power Bank (15 W, Fast Charging)  (Red, Lithium Polymer)",3.8,"₹1,499","₹1,999",RetailNet,4.8,,"Capacity: 30000 mAh Lithium Polymer Battery | Micro, Type-C Connector Power Source: AC Adapter Charging Cable Included",https://rukminim1.flixcart.com/image/612/612/kmp7ngw0/power-bank/y/c/q/power-bank-30000-mah-with-dual-usb-with-dual-torch-t90-dual-usb-original-imagfjpus9qzstr9.jpeg?q=70,2166
Electronics,Mobile Accessories,Power Banks,"Callmate 10000 mAh Power Bank (12 W, Fast Charging)  (Green, Lithium-ion)",3.4,₹759,"₹1,999",Callmate,4.3,,"Capacity: 10000 mAh Lithium-ion Battery | Micro, Lightning, Type-C Connector Power Source: Power Adapter Charging Cable Included",https://rukminim1.flixcart.com/image/612/612/l4ssfww0/power-bank/0/2/r/x-66-10000-mah-x-66-callmate-original-imagfm7wfvruwnkt.jpeg?q=70,2167
Electronics,Mobile Accessories,Power Banks,"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)  (Black, Lithium Polymer)",4.3,"₹1,199","₹2,199",MTAILMODEECOM,4.8,"Keep your devices well-charged at all time with this Mi power bank. While its dual USB input helps you charge two devices together, its smart power management lets you switch it to 2-hour low charging mode to charge low-power devices with ease.",Port- Type C and micro usb Cable- micro usb Recharging time- 4 hours (with 18 W charger and USB cable) Weight: 251 g | Capacity: 10000 mAh Lithium Polymer Battery | Type-C Connector Power Source: Battery Charging Cable Included,https://rukminim1.flixcart.com/image/612/612/kr83ukw0/power-bank/w/5/6/power-bank-plm13zm-mi-original-imag52az6xpcvjdk.jpeg?q=70,2168
Electronics,Mobile Accessories,Power Banks,"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)  (Blue, Lithium Polymer)",4.3,"₹1,149","₹2,199",MTAILMODEECOM,4.8,"Take this lightweight and stylish powerbank along with you when you’re traveling so that you can always keep your devices juiced up. Featuring two USB output ports, this 10000 mAh powerbank from Mi lets you charge up to two devices at the same time. Moreover, you can recharge this powerbank using a micro-USB cable or a Type-C cable as it comes with two input ports.",Port- Type C and micro usb Cable- micro usb Recharging time- 4 hours (with 18 W charger and USB cable) Capacity: 10000 mAh Lithium Polymer Battery | Type-C Connector Power Source: Battery Charging Cable Included,https://rukminim1.flixcart.com/image/612/612/kfcv6vk0/power-bank/q/z/q/power-bank-10000-plm13zm-mi-original-imafvtreeefx5thb.jpeg?q=70,2169
Electronics,Mobile Accessories,Power Banks,"Mi 3i 20000 mAh Power Bank (Fast Charging, 18W)  (Black, Lithium Polymer)",4.3,"₹2,049","₹2,199",MTAILMODEECOM,4.8,"Don’t let your devices run out of battery while you’re away with this Mi power bank. Thanks to its 18 W fast charge support, this power bank helps you charge your devices quickly and efficiently. It also helps you charge almost all types of devices, such as smartphones, fitness bands and Mi wireless earphones and tablets.",Port- Type C and Micro USB Cable- Type C Recharging time- 6.9 hours (with 18 W charger and USB cable) Weight: 434 g | Capacity: 20000 mAh Lithium Polymer Battery | Type-C Connector Power Source: Battery Charging Cable Included,https://rukminim1.flixcart.com/image/612/612/kfcv6vk0/power-bank/r/f/5/power-bank-20000-plm18zm-mi-original-imafvtc7x9zgrzbz.jpeg?q=70,2170
Electronics,Mobile Accessories,Power Banks,"Mi 10000 mAh Power Bank (22.5 W, Fast Charging)  (Black, Lithium Polymer)",4.3,"₹1,599","₹1,699",MTAILMODEECOM,4.8,"Whether you are off to travel to an exotic location or just commuting to work, you can carry the Mi 10000 mAh Pocket Power Bank Pro to ensure that your smartphones, tablets, smart accessories, and other devices can power through long and busy days. Thanks to its triple output ports, this power bank can replenish the charge of up to three devices simultaneously. Moreover, its 12-layer circuit-protection design safeguards your devices from short circuits, overheating, and over-current scenarios.",Weight: 200 g | Capacity: 10000 mAh Lithium Polymer Battery | Type-C Connector Power Source: AC Adapter Charging Cable Included,https://rukminim1.flixcart.com/image/612/612/kthjy4w0/power-bank/n/1/l/pocket-pro-pb1022zm-mi-original-imag6tcrh2vcmgxj.jpeg?q=70,2171
Electronics,Mobile Accessories,Power Banks,"Syska 10000 mAh Power Bank (Fast Charging)  (Elegant Black, Lithium Polymer)",4.1,₹849,"₹1,799",MTAILMODEECOM,4.8,,"Weight: 221 g | Capacity: 10000 mAh Lithium Polymer Battery | Micro, Type-C Connector Power Source: Rechargeable Battery Charging Cable Included",https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/v/r/6/p1070d-elegant-black-10000-p1070d-elegant-black-syska-original-imaggd4twbytk967.jpeg?q=70,2172
Electronics,Mobile Accessories,Power Banks,"GUG 20000 mAh Power Bank (11 W, Fast Charging)  (Brown, Lithium-ion)",3.2,₹569,"₹1,499",Krazyyproducts,4.7,,Weight: 200 g | Capacity: 20000 mAh Lithium-ion Battery | Micro Connector Power Source: AC Adapter Charging Cable Included,https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/v/y/i/p2-dual-usb-fast-charging-20000mah-li-ion-power-bank-with-led-original-imaghbvw8kzgfhkv.jpeg?q=70,2173
Electronics,Mobile Accessories,Power Banks,"Syska 20000 mAh Power Bank (18 W, Fast Charging)  (Midnight Blue, Lithium Polymer)",4.1,"₹1,549","₹2,499",RetailNet,4.8,,"Weight: 445 mg | Capacity: 20000 mAh Lithium Polymer Battery | Micro, Type-C Connector Power Source: Rechargeable Battery Charging Cable Included",https://rukminim1.flixcart.com/image/612/612/kjlrb0w0-0/power-bank/d/l/u/p2024j-bl-p2024j-20000-syska-original-imafz4zrrbqgnhqw.jpeg?q=70,2174
Electronics,Mobile Accessories,Power Banks,"Syska 20000 mAh Power Bank (18 W, Fast Charging)  (Pearl Black, Lithium Polymer)",4.1,"₹1,549","₹2,499",MTAILMODEECOM,4.8,"Syska 2000mAH power bank with 12 layer protection features with zoom charging facility which delivers your device a quick charge to keep your device work on go. All in new series with advance features Type C input/output , two ways fast charging, multi device compatible facility, advance current shut, Two USB Output and One Type C Input/Output.","Capacity: 20000 mAh Lithium Polymer Battery | Type-C, Micro Connector Power Source: Rechargeable Battery Charging Cable Included",https://rukminim1.flixcart.com/image/612/612/kjlrb0w0-0/power-bank/x/b/v/p2024j-bk-p2024j-20000-syska-original-imafz4zuunbw3mfu.jpeg?q=70,2175
